"Country","channel_type","earnings_level","subscribers","video_views","uploads","video_views_for_the_last_30_days","subscribers_for_last_30_days","Population","Aggregated_GDP","channel_lifetime","predCountry","predchannel_type","predsubscribers","predvideo_views","preduploads","predvideo_views_for_the_last_30_days","predsubscribers_for_last_30_days","predPopulation","predAggregated_GDP","predchannel_lifetime"
"Brazil","Games",1,16.4473993981009,22.4590452148398,8.61141186665522,18.4857003993263,11.5129254649702,19.1747321166571,4014.42584845873,4070,0.862743786764432,0.736842881919617,0.87341673989915,0.768293019216507,0.987802537393114,0.975607564161081,0.96190397126096,0.845528051550579,0.864582617564117,0.853657831840743
"Brazil","Entertainment",0,16.3804599154258,20.7474390668761,6.4377516497364,14.9313076713865,11.4438390546822,19.1747321166571,4014.42584845873,5323,0.862743786764432,0.865305839032383,0.717647979068161,0.658538260128203,0.528092896358162,0.719513126288372,0.55974917018743,0.845528051550579,0.864582617564117,0.853657831840743
"Brazil","Entertainment",1,17.2843665881002,23.2929531646332,9.38277992891569,17.6111121003752,11.4438390546822,19.1747321166571,4014.42584845873,4270,0.862743786764432,0.865305839032383,0.814814580915949,0.804877938912608,0.975901445389487,0.987949493003371,0.55974917018743,0.845528051550579,0.864582617564117,0.853657831840743
"Brazil","Entertainment",1,16.4329063907984,21.4002484388189,6.54534966033442,18.2906176156542,12.2060726455302,19.1747321166571,4014.42584845873,3180,0.862743786764432,0.865305839032383,0.87341673989915,0.658538260128203,0.528092896358162,0.963412590929047,0.999997598484404,0.845528051550579,0.864582617564117,0.890242751536844
"Brazil","Music",1,16.3412392022725,23.5381228324609,5.53338948872752,19.1800837202894,11.5129254649702,19.1747321166571,4014.42584845873,4406,0.862743786764432,0.866666273347219,0.717647979068161,0.841462858608709,0.888887740506571,0.987802537393114,0.96190397126096,0.845528051550579,0.864582617564117,0.914632698000912
"Brazil","Entertainment",1,16.855259716935,22.0656084638809,8.74225490188635,17.7730803783484,11.5129254649702,19.1747321166571,4014.42584845873,3678,0.862743786764432,0.865305839032383,0.799999948360305,0.804877938912608,0.987802537393114,0.987949493003371,0.96190397126096,0.845528051550579,0.864582617564117,0.831324874022877
"Canada","Games",1,17.0658850498918,23.4667746730673,7.47420480649612,17.8218796422371,11.4438390546822,17.4262117173895,22729.2185394921,4420,0.866661947121711,0.736842881919617,0.841462858608709,0.841462858608709,0.926827671232946,0.987949493003371,0.55974917018743,0.799999956513855,0.840624860137227,0.914632698000912
"Canada","Tech",1,16.5627814722198,22.6935042826204,8.78599820809833,18.2953895928057,11.5129254649702,17.4262117173895,22729.2185394921,5444,0.866661947121711,0.923067138587246,0.842696103063705,0.746988540725687,0.987802537393114,0.963412590929047,0.96190397126096,0.799999956513855,0.840624860137227,0.853657831840743
"Canada","Music",1,18.0866056319309,24.1445311611631,5.51745289646471,18.987845112388,11.5129254649702,17.4262117173895,22729.2185394921,6124,0.866661947121711,0.866666273347219,0.807228778795108,0.915661207320066,0.888887740506571,0.999997510625148,0.96190397126096,0.799999956513855,0.840624860137227,0.792682965680574
"Canada","Games",0,16.9809856061054,22.7317203950401,6.61357440299836,16.7477836384705,0,17.4262117173895,22729.2185394921,3978,0.866661947121711,0.736842881919617,0.841462858608709,0.746988540725687,0.528092896358162,0.414638795487528,0.795868772782503,0.799999956513855,0.840624860137227,0.853657831840743
"Canada","Games",1,16.4182002434087,22.1822486082972,8.36915711258883,17.2985029572615,11.4438390546822,17.4262117173895,22729.2185394921,5537,0.866661947121711,0.736842881919617,0.87341673989915,0.804877938912608,0.987802537393114,0.987802537393114,0.55974917018743,0.799999956513855,0.840624860137227,0.853657831840743
"Canada","Entertainment",1,16.3649557288898,22.6650101094894,8.155649270366,16.7124164772114,11.4438390546822,17.4262117173895,22729.2185394921,4944,0.866661947121711,0.865305839032383,0.717647979068161,0.746988540725687,0.939022644464979,0.414638795487528,0.55974917018743,0.799999956513855,0.840624860137227,0.853657831840743
"Canada","Entertainment",1,16.3332070305753,22.1148982480426,6.70073110954781,16.0767526874239,11.4438390546822,17.4262117173895,22729.2185394921,2889,0.866661947121711,0.865305839032383,0.717647979068161,0.804877938912608,0.947366427662436,0.719513126288372,0.55974917018743,0.799999956513855,0.840624860137227,0.768293019216507
"Canada","Music",1,17.2167079396264,23.2751456086219,4.89034912822175,18.3013227186507,11.4438390546822,17.4262117173895,22729.2185394921,4659,0.866661947121711,0.866666273347219,0.814814580915949,0.804877938912608,0.795180731181224,0.963412590929047,0.55974917018743,0.799999956513855,0.840624860137227,0.914632698000912
"Canada","Education",1,17.4841873047607,24.5277236305592,6.61204103483309,20.1447964312628,12.8992198260901,17.4262117173895,22729.2185394921,6253,0.866661947121711,0.976186182918806,0.807228778795108,0.915661207320066,0.528092896358162,0.92770925493395,0.985504498032967,0.799999956513855,0.840624860137227,0.590363921745193
"Canada","Tech",1,16.4401791501274,21.3224099346785,6.78784498230958,18.2456485550452,11.5129254649702,17.4262117173895,22729.2185394921,6394,0.866661947121711,0.923067138587246,0.87341673989915,0.658538260128203,0.947366427662436,0.963412590929047,0.96190397126096,0.799999956513855,0.840624860137227,0.590363921745193
"Canada","Entertainment",1,16.403274593192,22.5814859741162,7.4667994750186,15.4994992016627,11.5129254649702,17.4262117173895,22729.2185394921,3089,0.866661947121711,0.865305839032383,0.87341673989915,0.768293019216507,0.926827671232946,0.719513126288372,0.96190397126096,0.799999956513855,0.840624860137227,0.890242751536844
"Canada","Entertainment",0,16.8112428315183,22.5205592229393,0,16.7477836384705,11.4438390546822,17.4262117173895,22729.2185394921,6436,0.866661947121711,0.865305839032383,0.717647979068161,0.768293019216507,0.795868772782503,0.414638795487528,0.55974917018743,0.799999956513855,0.840624860137227,0.590363921745193
"Canada","Comedy",1,16.4896592073908,21.9810625207269,6.96979066990159,15.4886741612789,11.4438390546822,17.4262117173895,22729.2185394921,4741,0.866661947121711,0.840908067288761,0.797468334182767,0.780487992448541,0.947366427662436,0.719513126288372,0.55974917018743,0.799999956513855,0.840624860137227,0.853657831840743
"Canada","Music",1,17.2998228463369,23.8751454673265,5.12989871492307,19.7393063565474,12.2060726455302,17.4262117173895,22729.2185394921,4622,0.866661947121711,0.866666273347219,0.814814580915949,0.915661207320066,0.795180731181224,0.987802537393114,0.999997598484404,0.799999956513855,0.840624860137227,0.914632698000912
"Canada","Entertainment",1,17.038378404102,23.5179257020179,10.1200897558069,17.7075145126784,11.4438390546822,17.4262117173895,22729.2185394921,6114,0.866661947121711,0.865305839032383,0.841462858608709,0.841462858608709,0.975901445389487,0.987949493003371,0.55974917018743,0.799999956513855,0.840624860137227,0.792682965680574
"Chile","People",0,16.8835634930979,22.8526447085969,2.83321334405622,3.89182029811063,1.38629436111989,16.7574220298842,5506.01889480952,2644,0.666709719684366,0.597828239571013,0.799999948360305,0.817072912144642,0.163944785639134,1.06114421512047e-05,0.55974917018743,0.799999956513855,0.839999117393108,0.768293019216507
